Person_Age,Person_Income,Person_Home_Ownership,Person_Emp_Length,Loan_Intent,Loan_Grade,Loan_Amnt,Loan_Int_Rate,Loan_Status,Loan_Percent_Income,Cb_Person_Default_On_File,Cb_Person_Cred_Hist_Length
27,30000.0,RENT,3,DEBTCONSOLIDATION,A,13000.0,7.88,1,0.43,0,8
32,225000.0,MORTGAGE,16,PERSONAL,B,25000.0,11.83,0,0.07,0,10
29,81000.0,MORTGAGE,5,DEBTCONSOLIDATION,E,12000.0,16.82,1,0.15,0,6
27,70000.0,RENT,11,VENTURE,B,10000.0,10.65,0,0.14,0,5
32,75000.0,RENT,3,VENTURE,D,12800.0,14.74,0,0.17,1,6
34,36000.0,RENT,1,MEDICAL,C,4000.0,13.61,0,0.11,1,7
29,62532.0,RENT,6,PERSONAL,C,9000.0,13.49,0,0.14,0,9
28,82300.0,RENT,3,VENTURE,A,3600.0,9.63,0,0.04,0,6
27,80000.0,MORTGAGE,11,VENTURE,A,5000.0,8.0,0,0.06,0,10
29,44991.0,MORTGAGE,13,MEDICAL,C,5000.0,14.72,0,0.11,1,5
31,60000.0,OWN,0,VENTURE,B,24250.0,12.18,0,0.4,0,5
28,92000.0,MORTGAGE,12,VENTURE,F,24500.0,18.3,0,0.27,0,7
31,151000.0,MORTGAGE,1,HOMEIMPROVEMENT,C,21000.0,11.97,0,0.14,0,8
27,115000.0,MORTGAGE,0,MEDICAL,A,12000.0,7.29,0,0.1,0,6
30,144000.0,MORTGAGE,7,PERSONAL,A,6000.0,8.49,0,0.04,0,7
29,73000.0,MORTGAGE,7,EDUCATION,A,12000.0,7.29,0,0.16,0,8
32,70000.0,RENT,2,EDUCATION,A,9850.0,7.75,0,0.14,0,5
31,35352.0,MORTGAGE,15,DEBTCONSOLIDATION,A,9000.0,6.03,0,0.25,0,5
28,77385.0,RENT,3,DEBTCONSOLIDATION,A,6000.0,7.66,0,0.08,0,9
33,135000.0,OWN,0,VENTURE,B,17500.0,11.83,0,0.13,0,5
27,80000.0,MORTGAGE,7,MEDICAL,B,7400.0,12.69,0,0.09,0,10
27,52000.0,RENT,0,MEDICAL,C,22950.0,13.49,1,0.44,0,10
28,33000.0,OWN,1,PERSONAL,D,7500.0,15.31,0,0.23,0,10
32,27000.0,RENT,2,EDUCATION,C,6000.0,12.73,0,0.22,1,5
32,34000.0,MORTGAGE,5,PERSONAL,A,4000.0,7.49,0,0.12,0,6
29,70000.0,RENT,2,EDUCATION,A,4350.0,7.49,0,0.06,0,10
34,180000.0,MORTGAGE,9,PERSONAL,C,12900.0,12.99,0,0.07,1,8
29,19200.0,OWN,7,PERSONAL,A,6000.0,7.49,1,0.31,0,5
32,65000.0,OWN,3,EDUCATION,C,12000.0,13.35,0,0.18,0,10
32,74000.0,MORTGAGE,5,VENTURE,B,15000.0,11.11,0,0.2,0,9
28,73000.0,RENT,3,DEBTCONSOLIDATION,C,1000.0,13.48,0,0.01,0,7
32,78000.0,RENT,0,EDUCATION,C,13000.0,12.87,0,0.17,1,10
30,73000.0,RENT,15,PERSONAL,B,5500.0,9.99,0,0.08,0,5
35,115000.0,RENT,2,MEDICAL,A,14000.0,7.49,0,0.12,0,5
29,75000.0,MORTGAGE,3,MEDICAL,B,4000.0,10.75,0,0.05,0,9
30,20520.0,RENT,0,MEDICAL,B,5000.0,9.99,0,0.24,0,9
27,58000.0,RENT,0,EDUCATION,C,4600.0,13.99,0,0.08,1,10
27,62000.0,RENT,7,HOMEIMPROVEMENT,A,5000.0,7.49,0,0.08,0,5
27,55200.0,OWN,4,PERSONAL,B,4000.0,10.99,0,0.07,0,10
31,82000.0,MORTGAGE,15,DEBTCONSOLIDATION,A,9000.0,5.42,0,0.11,0,10
28,33288.0,RENT,2,DEBTCONSOLIDATION,C,10800.0,12.09,1,0.32,0,5
29,74872.0,RENT,4,PERSONAL,A,15000.0,7.88,0,0.2,0,5
27,62400.0,MORTGAGE,12,MEDICAL,A,12000.0,5.42,0,0.19,0,6
29,40000.0,RENT,3,MEDICAL,B,14150.0,12.69,1,0.35,0,5
29,60000.0,MORTGAGE,1,VENTURE,B,5600.0,12.42,0,0.09,0,10
27,60000.0,MORTGAGE,3,PERSONAL,B,6000.0,11.48,0,0.1,0,10
27,29120.0,RENT,2,MEDICAL,B,4000.0,10.75,0,0.14,0,8
28,30000.0,RENT,4,DEBTCONSOLIDATION,A,8000.0,7.49,0,0.27,0,8
28,51043.0,MORTGAGE,12,VENTURE,C,2100.0,12.29,1,0.04,0,5
29,40000.0,MORTGAGE,9,PERSONAL,A,5000.0,6.99,0,0.13,0,7
27,70176.0,RENT,3,MEDICAL,A,9000.0,7.88,0,0.13,0,5
28,56000.0,MORTGAGE,5,MEDICAL,C,5050.0,12.29,1,0.09,1,8
29,105000.0,MORTGAGE,13,MEDICAL,A,12000.0,7.88,0,0.11,0,10
35,43000.0,RENT,19,DEBTCONSOLIDATION,C,1200.0,13.8,0,0.03,0,8
29,16800.0,RENT,4,PERSONAL,A,5000.0,6.92,1,0.3,0,7
27,38000.0,MORTGAGE,11,DEBTCONSOLIDATION,B,5000.0,9.76,0,0.13,0,6
27,66240.0,RENT,7,MEDICAL,A,5000.0,5.79,0,0.08,0,9
30,180000.0,MORTGAGE,0,EDUCATION,A,6000.0,6.62,0,0.03,0,8
30,66000.0,MORTGAGE,15,DEBTCONSOLIDATION,B,15000.0,11.14,0,0.23,0,5
32,38000.0,RENT,2,DEBTCONSOLIDATION,B,12000.0,12.42,1,0.32,0,9
27,45600.0,MORTGAGE,3,DEBTCONSOLIDATION,A,1450.0,8.49,0,0.03,0,9
28,107364.0,MORTGAGE,12,DEBTCONSOLIDATION,A,8000.0,6.76,0,0.07,0,9
34,67392.0,MORTGAGE,0,DEBTCONSOLIDATION,C,15000.0,13.85,1,0.22,1,8
28,100000.0,MORTGAGE,13,PERSONAL,A,13000.0,8.59,0,0.13,0,9
35,29400.0,RENT,0,EDUCATION,B,6150.0,12.21,0,0.21,0,10
29,62500.0,MORTGAGE,13,MEDICAL,B,5000.0,11.36,0,0.08,0,5
30,49110.0,RENT,2,PERSONAL,B,19775.0,12.42,1,0.4,0,9
28,28800.0,MORTGAGE,2,EDUCATION,B,2000.0,10.59,0,0.07,0,8
31,37584.0,RENT,0,MEDICAL,B,3900.0,10.99,0,0.1,0,10
27,65000.0,MORTGAGE,11,HOMEIMPROVEMENT,A,8000.0,7.49,0,0.12,0,9
33,29000.0,RENT,0,EDUCATION,C,10000.0,13.06,1,0.34,1,7
34,30000.0,MORTGAGE,4,PERSONAL,A,4300.0,7.9,0,0.14,0,9
32,140000.0,MORTGAGE,3,HOMEIMPROVEMENT,B,5000.0,10.38,0,0.04,0,10
32,84456.0,RENT,5,HOMEIMPROVEMENT,B,10000.0,9.88,0,0.12,0,7
34,90000.0,MORTGAGE,19,VENTURE,C,5000.0,13.61,0,0.06,1,8
27,39480.0,MORTGAGE,2,EDUCATION,C,7200.0,13.79,0,0.18,0,7
29,62000.0,MORTGAGE,6,VENTURE,A,12000.0,7.51,0,0.19,0,8
28,29000.0,RENT,4,DEBTCONSOLIDATION,D,10000.0,16.77,1,0.34,0,10
28,28320.0,RENT,4,VENTURE,D,8700.0,14.61,1,0.31,0,8
29,118400.0,MORTGAGE,11,EDUCATION,A,29800.0,7.9,0,0.3,0,7
28,25000.0,RENT,1,VENTURE,A,5000.0,7.51,0,0.2,0,9
27,55200.0,RENT,0,DEBTCONSOLIDATION,A,4000.0,6.76,0,0.07,0,6
28,47004.0,MORTGAGE,12,MEDICAL,C,10000.0,13.61,1,0.21,0,10
31,85000.0,RENT,5,VENTURE,C,16000.0,11.34,0,0.19,0,6
31,80000.0,MORTGAGE,5,PERSONAL,A,6000.0,7.4,0,0.07,0,9
31,90000.0,MORTGAGE,11,MEDICAL,A,12000.0,6.92,0,0.13,0,6
33,143004.0,MORTGAGE,17,HOMEIMPROVEMENT,A,10000.0,6.99,0,0.07,0,7
27,50000.0,MORTGAGE,2,VENTURE,C,10750.0,13.48,0,0.21,0,7
27,65000.0,RENT,12,MEDICAL,C,5000.0,13.99,0,0.08,1,7
27,51298.0,RENT,11,VENTURE,B,1000.0,10.37,0,0.02,0,9
35,36000.0,RENT,5,MEDICAL,A,7000.0,6.91,0,0.19,0,8
31,54050.0,RENT,8,EDUCATION,B,12000.0,10.99,0,0.22,0,9
32,50000.0,OWN,16,MEDICAL,A,8000.0,7.49,0,0.16,0,10
34,60000.0,MORTGAGE,6,PERSONAL,E,10500.0,15.68,0,0.17,1,9
27,20000.0,RENT,1,EDUCATION,C,6000.0,13.11,0,0.3,1,5
35,32000.0,RENT,4,DEBTCONSOLIDATION,A,14500.0,6.17,1,0.45,0,5
33,225000.0,RENT,3,MEDICAL,C,5950.0,12.73,0,0.01,1,10
33,110000.0,RENT,3,VENTURE,C,10000.0,13.57,0,0.09,1,9
31,50000.0,RENT,1,VENTURE,B,10000.0,10.71,0,0.2,0,6
28,81000.0,MORTGAGE,11,PERSONAL,A,6000.0,6.17,0,0.07,0,8
34,47700.0,RENT,2,DEBTCONSOLIDATION,A,9000.0,7.14,0,0.19,0,10
31,24996.0,RENT,0,PERSONAL,C,10750.0,12.53,1,0.43,1,7
33,96000.0,MORTGAGE,5,VENTURE,A,9000.0,7.49,0,0.09,0,7
31,45000.0,RENT,5,PERSONAL,A,14000.0,7.91,1,0.31,0,8
30,28000.0,OWN,5,HOMEIMPROVEMENT,B,6300.0,11.99,0,0.23,0,8
28,115000.0,MORTGAGE,11,HOMEIMPROVEMENT,A,5000.0,7.51,0,0.04,0,7
33,30000.0,RENT,14,MEDICAL,B,7500.0,11.86,1,0.25,0,8
35,72000.0,MORTGAGE,3,MEDICAL,A,12800.0,6.62,0,0.18,0,10
29,153000.0,RENT,1,DEBTCONSOLIDATION,B,17600.0,8.7,0,0.12,0,7
30,57996.0,RENT,2,HOMEIMPROVEMENT,C,8400.0,12.98,0,0.14,0,7
32,225000.0,MORTGAGE,9,VENTURE,D,25000.0,14.59,0,0.1,0,7
34,40000.0,RENT,3,EDUCATION,B,25000.0,10.25,1,0.63,0,5
27,65000.0,RENT,4,PERSONAL,A,28000.0,7.9,1,0.43,0,10
32,61200.0,MORTGAGE,4,PERSONAL,A,15000.0,6.99,0,0.25,0,9
35,54000.0,RENT,1,EDUCATION,D,9000.0,14.46,1,0.17,0,8
31,47700.0,RENT,2,MEDICAL,B,12000.0,11.99,0,0.25,0,6
35,130000.0,RENT,6,MEDICAL,B,4375.0,10.99,0,0.03,0,8
31,225000.0,RENT,7,HOMEIMPROVEMENT,D,10500.0,15.7,0,0.03,0,9
30,34000.0,RENT,0,DEBTCONSOLIDATION,D,2400.0,15.57,1,0.07,0,5
33,60000.0,OWN,4,EDUCATION,C,10000.0,13.98,0,0.17,1,6
27,48000.0,RENT,0,DEBTCONSOLIDATION,B,10000.0,10.62,0,0.21,0,7
34,103363.0,MORTGAGE,4,VENTURE,B,15000.0,10.99,0,0.15,0,5
31,95000.0,MORTGAGE,5,DEBTCONSOLIDATION,B,15000.0,11.14,0,0.16,0,9
31,96000.0,OWN,3,VENTURE,B,10000.0,9.99,0,0.1,0,5
29,39000.0,MORTGAGE,12,EDUCATION,A,16000.0,5.99,0,0.41,0,8
28,75000.0,RENT,5,VENTURE,A,5000.0,7.88,0,0.07,0,6
33,37000.0,MORTGAGE,2,MEDICAL,B,13000.0,10.36,0,0.35,0,9
31,77940.0,MORTGAGE,3,VENTURE,B,16250.0,10.99,0,0.21,0,9
28,140000.0,RENT,0,HOMEIMPROVEMENT,A,7400.0,6.03,0,0.05,0,6
31,47500.0,RENT,2,VENTURE,C,10000.0,15.96,0,0.21,0,6
32,45000.0,MORTGAGE,6,MEDICAL,A,6400.0,7.49,0,0.14,0,9
27,50000.0,RENT,5,HOMEIMPROVEMENT,B,12000.0,10.37,0,0.24,0,6
32,38000.0,RENT,3,DEBTCONSOLIDATION,A,6350.0,5.79,0,0.17,0,8
35,90000.0,RENT,0,VENTURE,B,12000.0,10.99,0,0.13,0,9
32,200000.0,RENT,14,VENTURE,B,25000.0,10.62,0,0.13,0,9
27,120000.0,MORTGAGE,11,PERSONAL,A,7000.0,6.76,0,0.06,0,7
27,56000.0,RENT,2,PERSONAL,B,14000.0,10.65,0,0.25,0,10
30,10800.0,OWN,4,PERSONAL,B,2400.0,9.99,1,0.22,0,7
28,44000.0,RENT,5,PERSONAL,C,16000.0,13.48,1,0.36,0,5
33,92000.0,MORTGAGE,8,PERSONAL,C,20000.0,13.06,0,0.22,0,9
32,107800.0,OWN,3,PERSONAL,C,5200.0,14.65,0,0.05,0,9
35,225000.0,OWN,8,VENTURE,B,15000.0,9.88,0,0.06,0,9
28,90080.0,MORTGAGE,9,HOMEIMPROVEMENT,A,5500.0,7.49,0,0.06,0,6
32,120000.0,MORTGAGE,16,VENTURE,B,5600.0,10.75,0,0.05,0,8
27,120000.0,MORTGAGE,4,HOMEIMPROVEMENT,D,25000.0,16.07,0,0.21,1,10
29,39996.0,RENT,0,PERSONAL,C,4000.0,13.48,0,0.1,1,8
28,68004.0,RENT,1,PERSONAL,C,15000.0,13.16,0,0.22,1,7
34,56000.0,RENT,16,DEBTCONSOLIDATION,A,5000.0,8.9,0,0.09,0,5
32,35000.0,MORTGAGE,11,DEBTCONSOLIDATION,C,4000.0,13.61,0,0.11,0,6
27,65000.0,RENT,0,HOMEIMPROVEMENT,B,12000.0,10.99,0,0.18,0,7
30,51372.0,RENT,4,MEDICAL,A,4500.0,6.39,0,0.09,0,10
31,95000.0,RENT,2,EDUCATION,C,2500.0,13.72,0,0.03,1,10
30,42000.0,RENT,0,EDUCATION,B,2250.0,8.88,0,0.05,0,7
27,25000.0,RENT,4,DEBTCONSOLIDATION,D,8000.0,14.84,1,0.32,0,5
28,110004.0,MORTGAGE,2,EDUCATION,B,15000.0,10.99,0,0.14,0,5
30,69996.0,RENT,0,PERSONAL,B,2000.0,10.65,0,0.03,0,10
28,30000.0,RENT,4,EDUCATION,B,3900.0,11.99,0,0.13,0,9
35,17280.0,RENT,6,EDUCATION,D,7200.0,12.36,1,0.42,0,5
29,33000.0,RENT,6,VENTURE,A,5000.0,8.9,0,0.15,0,8
27,42000.0,RENT,6,VENTURE,C,3000.0,13.48,0,0.07,0,8
32,83196.0,RENT,1,EDUCATION,B,9350.0,10.99,0,0.11,0,6
27,70000.0,RENT,4,PERSONAL,B,20000.0,11.48,0,0.29,0,8
27,31200.0,MORTGAGE,1,HOMEIMPROVEMENT,B,12300.0,12.53,0,0.39,0,8
28,24000.0,MORTGAGE,2,PERSONAL,A,1500.0,7.14,0,0.06,0,6
33,36500.0,MORTGAGE,4,PERSONAL,A,8500.0,7.49,0,0.23,0,8
27,30996.0,RENT,1,MEDICAL,D,2600.0,14.74,1,0.08,0,5
28,30000.0,RENT,2,DEBTCONSOLIDATION,A,12000.0,5.42,1,0.4,0,6
35,31000.0,MORTGAGE,9,VENTURE,C,15000.0,13.16,0,0.48,1,9
27,110000.0,RENT,5,MEDICAL,B,18000.0,9.91,0,0.16,0,5
28,30000.0,RENT,13,MEDICAL,B,14800.0,11.14,1,0.49,0,7
27,88000.0,RENT,11,VENTURE,A,9000.0,6.91,0,0.1,0,8
34,33666.0,RENT,4,DEBTCONSOLIDATION,D,8000.0,17.49,1,0.24,1,5
32,35000.0,RENT,2,PERSONAL,B,5500.0,11.49,0,0.16,0,5
28,40000.0,RENT,6,EDUCATION,C,10500.0,14.27,0,0.26,0,6
31,20500.0,MORTGAGE,4,DEBTCONSOLIDATION,A,1000.0,6.76,0,0.05,0,5
34,35000.0,RENT,9,EDUCATION,A,8000.0,7.49,0,0.23,0,10
28,25000.0,RENT,1,EDUCATION,B,12000.0,9.83,1,0.48,0,6
27,51000.0,OWN,11,VENTURE,A,18000.0,7.49,0,0.35,0,6
29,54000.0,MORTGAGE,8,VENTURE,D,14800.0,15.31,1,0.27,1,5
27,43200.0,RENT,4,MEDICAL,A,10000.0,7.49,0,0.23,0,6
31,62000.0,MORTGAGE,4,MEDICAL,A,6550.0,5.79,0,0.11,0,10
30,54000.0,MORTGAGE,3,DEBTCONSOLIDATION,C,5000.0,12.61,1,0.09,0,9
35,30000.0,RENT,0,VENTURE,B,3000.0,10.65,0,0.1,0,8
28,56000.0,RENT,7,DEBTCONSOLIDATION,F,20000.0,18.25,1,0.36,1,10
28,39000.0,RENT,6,MEDICAL,D,3600.0,16.29,1,0.09,0,8
31,30372.0,RENT,2,PERSONAL,D,20200.0,14.74,1,0.67,0,8
27,44000.0,MORTGAGE,3,EDUCATION,C,6400.0,13.85,0,0.15,0,10
33,59450.0,MORTGAGE,1,PERSONAL,B,3000.0,10.38,0,0.05,0,5
30,138000.0,MORTGAGE,3,EDUCATION,E,23975.0,17.93,1,0.17,1,6
33,40000.0,RENT,17,EDUCATION,D,11175.0,14.96,0,0.28,1,5
28,100000.0,MORTGAGE,3,EDUCATION,C,8000.0,13.98,0,0.08,1,6
29,120000.0,OWN,11,PERSONAL,D,5000.0,14.09,0,0.04,1,5
32,120000.0,MORTGAGE,13,EDUCATION,B,2000.0,10.99,0,0.02,0,10
33,125000.0,MORTGAGE,2,DEBTCONSOLIDATION,A,20000.0,7.88,0,0.16,0,7
33,135000.0,OWN,0,HOMEIMPROVEMENT,A,6275.0,6.91,0,0.05,0,7
30,135000.0,RENT,4,VENTURE,D,25000.0,15.21,0,0.19,0,9
33,225000.0,MORTGAGE,9,MEDICAL,A,15000.0,6.03,0,0.04,0,6
34,75500.0,RENT,0,EDUCATION,D,19200.0,16.77,1,0.25,1,7
29,24960.0,RENT,13,DEBTCONSOLIDATION,A,4000.0,5.42,0,0.16,0,10
27,136000.0,MORTGAGE,3,PERSONAL,A,5000.0,6.17,0,0.04,0,6
29,98850.0,RENT,6,DEBTCONSOLIDATION,A,12500.0,7.49,0,0.13,0,10
29,48000.0,MORTGAGE,8,MEDICAL,A,4500.0,5.42,0,0.09,0,7
27,60000.0,RENT,1,VENTURE,C,10000.0,13.22,0,0.17,0,7
33,63996.0,MORTGAGE,15,EDUCATION,A,3200.0,5.42,0,0.05,0,8
33,75000.0,MORTGAGE,17,EDUCATION,C,12000.0,13.48,0,0.16,1,10
31,78000.0,MORTGAGE,0,DEBTCONSOLIDATION,A,5000.0,7.49,1,0.06,0,7
33,170000.0,OWN,15,MEDICAL,C,21000.0,14.26,0,0.12,0,9
28,69000.0,MORTGAGE,5,DEBTCONSOLIDATION,D,20000.0,14.91,1,0.29,1,5
27,24000.0,RENT,0,VENTURE,B,2800.0,10.95,0,0.12,0,10
31,85000.0,RENT,1,MEDICAL,A,18500.0,7.51,1,0.18,0,7
33,123000.0,RENT,5,EDUCATION,B,12000.0,11.83,0,0.1,0,10
28,24000.0,RENT,8,EDUCATION,B,8875.0,10.65,1,0.37,0,7
27,19200.0,MORTGAGE,3,DEBTCONSOLIDATION,D,1400.0,16.77,1,0.07,1,6
28,52000.0,MORTGAGE,10,DEBTCONSOLIDATION,A,13600.0,7.88,0,0.26,0,5
27,49000.0,RENT,11,VENTURE,B,4000.0,10.59,0,0.08,0,5
35,40000.0,OWN,0,MEDICAL,A,5000.0,6.92,0,0.13,0,7
27,44004.0,MORTGAGE,2,MEDICAL,A,10000.0,6.92,0,0.23,0,6
28,50000.0,MORTGAGE,1,PERSONAL,A,8000.0,5.99,0,0.16,0,6
29,61455.0,MORTGAGE,1,MEDICAL,F,10000.0,18.09,1,0.14,0,9
27,20000.0,RENT,0,VENTURE,B,8000.0,11.89,1,0.4,0,6
29,40000.0,MORTGAGE,8,DEBTCONSOLIDATION,A,8000.0,8.59,0,0.2,0,9
30,54000.0,RENT,2,HOMEIMPROVEMENT,E,5000.0,15.13,1,0.09,0,7
29,48000.0,RENT,13,VENTURE,A,10000.0,7.51,0,0.21,0,10
35,90000.0,RENT,3,DEBTCONSOLIDATION,B,11000.0,11.99,0,0.12,0,10
28,38000.0,RENT,12,PERSONAL,A,3200.0,9.63,0,0.08,0,9
29,32400.0,MORTGAGE,2,DEBTCONSOLIDATION,B,10625.0,10.99,0,0.33,0,8
27,98004.0,RENT,8,VENTURE,A,10000.0,6.54,0,0.1,0,7
30,9600.0,RENT,1,DEBTCONSOLIDATION,C,1500.0,12.73,1,0.16,1,9
31,60000.0,RENT,4,EDUCATION,A,25000.0,8.9,1,0.42,0,7
30,50000.0,RENT,2,DEBTCONSOLIDATION,C,2000.0,14.79,0,0.04,1,6
29,72000.0,RENT,13,DEBTCONSOLIDATION,C,15900.0,13.04,0,0.22,0,10
27,60000.0,RENT,11,EDUCATION,B,1800.0,11.46,0,0.03,0,8
30,120000.0,MORTGAGE,15,EDUCATION,A,11000.0,6.03,0,0.09,0,9
29,92004.0,MORTGAGE,12,MEDICAL,B,10000.0,9.63,0,0.11,0,9
31,24000.0,RENT,3,EDUCATION,A,6000.0,8.49,0,0.25,0,5
31,78000.0,RENT,1,EDUCATION,A,14000.0,9.63,0,0.18,0,5
33,50000.0,RENT,1,HOMEIMPROVEMENT,A,9000.0,7.51,0,0.18,0,9
30,78000.0,MORTGAGE,1,MEDICAL,C,26000.0,15.96,0,0.33,1,5
28,55000.0,OWN,13,MEDICAL,A,18000.0,7.9,0,0.33,0,10
29,92000.0,MORTGAGE,8,EDUCATION,B,10000.0,11.26,0,0.11,0,8
27,35000.0,RENT,3,EDUCATION,B,10000.0,9.88,0,0.29,0,9
29,89849.0,MORTGAGE,13,PERSONAL,C,6000.0,13.98,0,0.07,1,10
30,225000.0,OWN,14,VENTURE,B,29800.0,10.59,0,0.12,0,5
31,56000.0,MORTGAGE,4,MEDICAL,A,8000.0,8.59,0,0.14,0,6
34,30144.0,MORTGAGE,3,DEBTCONSOLIDATION,C,18000.0,12.84,0,0.6,1,5
32,48000.0,RENT,15,VENTURE,A,3600.0,6.92,0,0.07,0,6
28,48000.0,MORTGAGE,13,MEDICAL,C,5000.0,15.27,1,0.1,1,8
34,48989.0,OWN,10,HOMEIMPROVEMENT,A,2400.0,7.14,0,0.05,0,7
27,57240.0,OWN,4,MEDICAL,B,15000.0,11.99,0,0.26,0,10
28,60000.0,MORTGAGE,6,EDUCATION,B,15000.0,11.99,0,0.25,0,5
35,24960.0,RENT,6,VENTURE,A,1400.0,8.49,0,0.06,0,7
29,47133.0,RENT,5,MEDICAL,B,5100.0,11.86,0,0.11,0,7
33,39504.0,MORTGAGE,17,PERSONAL,A,3000.0,7.37,0,0.08,0,9
34,225000.0,MORTGAGE,5,PERSONAL,D,14000.0,14.61,0,0.03,0,9
28,60000.0,RENT,12,DEBTCONSOLIDATION,A,4600.0,7.88,0,0.08,0,8
27,34152.0,RENT,5,EDUCATION,C,5000.0,13.79,0,0.15,1,9
29,30000.0,MORTGAGE,3,HOMEIMPROVEMENT,A,6000.0,5.79,0,0.2,0,6
28,48000.0,RENT,7,PERSONAL,C,4000.0,14.35,0,0.08,0,10
29,74000.0,RENT,3,EDUCATION,C,16000.0,13.11,1,0.22,1,6
29,89520.0,OWN,13,EDUCATION,C,8000.0,13.23,0,0.09,1,5
28,64600.0,MORTGAGE,12,MEDICAL,A,5000.0,8.94,1,0.07,0,9
32,75000.0,MORTGAGE,2,VENTURE,D,2000.0,15.65,0,0.03,1,10
29,18000.0,RENT,4,DEBTCONSOLIDATION,B,6400.0,10.37,1,0.36,0,6
32,225000.0,MORTGAGE,5,MEDICAL,A,8400.0,7.51,0,0.04,0,6
29,48712.0,MORTGAGE,13,VENTURE,A,11050.0,5.42,0,0.23,0,6
31,124992.0,MORTGAGE,15,VENTURE,A,24000.0,8.49,0,0.19,0,7
27,44000.0,MORTGAGE,0,EDUCATION,C,6000.0,13.23,1,0.14,1,6
27,44000.0,RENT,5,EDUCATION,B,13650.0,10.65,1,0.31,0,7
30,24000.0,MORTGAGE,4,MEDICAL,A,7000.0,6.62,0,0.29,0,9
31,54000.0,MORTGAGE,12,HOMEIMPROVEMENT,A,15000.0,8.49,1,0.28,0,5
27,132000.0,RENT,6,DEBTCONSOLIDATION,C,20000.0,12.73,0,0.15,0,10
33,24000.0,RENT,6,MEDICAL,A,10000.0,8.9,1,0.42,0,10
27,49000.0,MORTGAGE,11,MEDICAL,B,8500.0,10.59,0,0.17,0,10
33,120999.0,MORTGAGE,7,DEBTCONSOLIDATION,C,15200.0,13.61,0,0.13,1,7
34,60000.0,RENT,14,MEDICAL,C,10000.0,13.57,0,0.17,0,6
28,56100.0,RENT,12,MEDICAL,A,8400.0,7.51,1,0.13,0,10
29,180000.0,MORTGAGE,2,VENTURE,A,20000.0,7.49,0,0.11,0,6
27,84000.0,RENT,7,MEDICAL,C,12000.0,13.16,0,0.14,0,5
31,69000.0,RENT,12,HOMEIMPROVEMENT,A,16000.0,5.99,0,0.23,0,9
29,44000.0,RENT,14,EDUCATION,B,16000.0,10.99,1,0.36,0,8
31,50000.0,MORTGAGE,7,DEBTCONSOLIDATION,A,4800.0,6.03,0,0.1,0,7
31,20000.0,OWN,3,PERSONAL,B,5000.0,11.83,0,0.25,0,7
27,64000.0,RENT,2,DEBTCONSOLIDATION,C,5000.0,12.99,0,0.08,0,8
30,96000.0,MORTGAGE,8,HOMEIMPROVEMENT,B,17000.0,10.62,0,0.18,0,10
31,190000.0,MORTGAGE,15,DEBTCONSOLIDATION,C,24000.0,13.48,0,0.13,0,6
29,118374.0,MORTGAGE,13,HOMEIMPROVEMENT,C,3500.0,13.49,0,0.03,0,5
32,100000.0,RENT,7,DEBTCONSOLIDATION,C,14400.0,13.35,0,0.14,0,5
28,115000.0,MORTGAGE,3,EDUCATION,A,18500.0,7.49,0,0.16,0,9
30,49000.0,RENT,2,PERSONAL,D,5000.0,15.31,1,0.1,0,7
27,78200.0,OWN,4,MEDICAL,E,29800.0,17.99,1,0.38,1,7
31,96000.0,MORTGAGE,4,MEDICAL,A,9600.0,5.99,0,0.1,0,5
31,58000.0,MORTGAGE,15,HOMEIMPROVEMENT,A,8875.0,7.49,0,0.15,0,5
29,97000.0,OWN,3,MEDICAL,B,12000.0,11.83,0,0.12,0,7
27,69000.0,MORTGAGE,3,EDUCATION,B,4000.0,11.49,1,0.06,0,8
34,73000.0,MORTGAGE,7,PERSONAL,A,20675.0,7.49,0,0.28,0,9
28,21000.0,RENT,6,DEBTCONSOLIDATION,A,6250.0,7.9,0,0.3,0,8
29,69000.0,OWN,11,MEDICAL,B,6000.0,11.12,0,0.09,0,8
33,37440.0,RENT,5,PERSONAL,B,4400.0,11.71,0,0.12,0,8
30,60000.0,OWN,11,EDUCATION,A,20000.0,6.17,0,0.33,0,9
27,61200.0,MORTGAGE,11,MEDICAL,B,5000.0,11.86,1,0.07,0,5
33,81000.0,MORTGAGE,2,VENTURE,B,7500.0,10.08,0,0.09,0,9
34,30000.0,RENT,5,MEDICAL,A,4200.0,5.79,0,0.14,0,8
30,50000.0,OWN,3,HOMEIMPROVEMENT,A,5000.0,5.99,0,0.1,0,10
33,54000.0,RENT,15,PERSONAL,B,10000.0,10.99,0,0.19,0,6
33,87000.0,MORTGAGE,1,PERSONAL,D,5000.0,14.96,0,0.06,0,6
27,82500.0,MORTGAGE,3,DEBTCONSOLIDATION,A,11100.0,8.94,0,0.13,0,7
28,62040.0,RENT,0,DEBTCONSOLIDATION,C,13400.0,13.06,0,0.22,1,6
33,44000.0,RENT,3,MEDICAL,B,2725.0,12.18,1,0.06,0,6
35,28080.0,RENT,3,DEBTCONSOLIDATION,C,9600.0,13.57,1,0.34,0,6
27,150000.0,OWN,0,EDUCATION,A,10000.0,8.59,0,0.07,0,9
34,60353.0,RENT,13,PERSONAL,B,8500.0,10.65,0,0.14,0,8
28,66000.0,MORTGAGE,2,VENTURE,A,6500.0,5.79,0,0.1,0,9
